sample_index,model,hessian_method,zpe_eV,dft_zpe_eV,zpe_signed_error_eV,absolute_zpe_error_eV,reaction_delta_zpe_eV,dft_reaction_delta_zpe_eV,reaction_delta_zpe_signed_error_eV,absolute_reaction_delta_zpe_error_eV
77,EquiformerV2 AD,Automatic differentiation,2.731754788442844,2.732084423220128,-0.00032963477728387147,0.0003296347772838,0.0121141009513702,-0.0040389515226781,0.0161530524740483,0.0161530524740484
77,HIP,Direct prediction,2.7324196440201862,2.732084423220128,0.00033522080005843335,0.0003352208000584,-0.0033446240920027,-0.0040389515226781,0.0006943274306754001,0.0006943274306753
78,DFT,DFT,2.6772764973761034,2.6772764973761034,0.0,0.0,-0.0952950424538056,-0.0952950424538056,0.0,0.0
78,AlphaNet AD,Automatic differentiation,2.616637814296974,2.6772764973761034,-0.06063868307912923,0.0606386830791292,-0.1977941591867245,-0.0952950424538056,-0.1024991167329189,0.1024991167329189
78,LeftNet-CF AD,Automatic differentiation,1.444816350160162,2.6772764973761034,-1.2324601472159413,1.2324601472159415,-0.1006245945267452,-0.0952950424538056,-0.0053295520729396,0.0053295520729395
78,LeftNet-DF AD,Automatic differentiation,2.6659840391577307,2.6772764973761034,-0.011292458218372659,0.0112924582183726,-0.1271241474780516,-0.0952950424538056,-0.03182910502424599,0.0318291050242459
78,EquiformerV2 AD,Automatic differentiation,2.5784870080122437,2.6772764973761034,-0.09878948936385967,0.0987894893638601,-0.1201152327230457,-0.0952950424538056,-0.024820190269240094,0.0248201902692401
78,HIP,Direct prediction,2.678101417444963,2.6772764973761034,0.0008249200688594804,0.0008249200688594,-0.0946177327883114,-0.0952950424538056,0.0006773096654942024,0.0006773096654942
79,DFT,DFT,2.677249244236493,2.677249244236493,0.0,0.0,-0.0375315238752548,-0.0375315238752548,0.0,0.0
79,AlphaNet AD,Automatic differentiation,2.616648458887304,2.677249244236493,-0.06060078534918922,0.0606007853491892,-0.1321637871807376,-0.0375315238752548,-0.0946322633054828,0.0946322633054828
79,LeftNet-CF AD,Automatic differentiation,1.444635797205686,2.677249244236493,-1.232613447030807,1.2326134470308074,-0.0247523274197296,-0.0375315238752548,0.012779196455525204,0.0127791964555251
79,LeftNet-DF AD,Automatic differentiation,2.666369017882343,2.677249244236493,-0.010880226354149869,0.0108802263541503,-0.0531419552908715,-0.0375315238752548,-0.015610431415616695,0.0156104314156166
79,EquiformerV2 AD,Automatic differentiation,2.578775944544124,2.677249244236493,-0.09847329969236895,0.0984732996923698,-0.1108073089152224,-0.0375315238752548,-0.0732757850399676,0.0732757850399676
79,HIP,Direct prediction,2.6780910260797577,2.677249244236493,0.0008417818432646662,0.0008417818432642,-0.04037311151375,-0.0375315238752548,-0.002841587638495194,0.0028415876384951
